ID,NPL_score,SMILES_no_chiral,SMILES_chiral
CHEMBL4215377,-0.963,Cc1ccc(-c2cc(=NC3CCN(C)CC3)c3cc(Cl)c(OCCCN4CCCC4)cc3[nH]2)o1,Cc1ccc(-c2cc(=NC3CCN(C)CC3)c3cc(Cl)c(OCCCN4CCCC4)cc3[nH]2)o1
CHEMBL3765534,-0.781,O=C(NCC1CCCCC1)c1cccc(N2C(=O)N=C(Cc3ccc(O)cc3)C2=O)c1,O=C(NCC1CCCCC1)c1cccc(N2C(=O)N=C(Cc3ccc(O)cc3)C2=O)c1
CHEMBL4092207,-0.32,Oc1cc2[nH]ccc(=NCCN3CCC(COc4ccc5c(=NCCCc6ccccc6)[nH]cnc5c4)CC3)c2cc1O,Oc1cc2[nH]ccc(=NCCN3CCC(COc4ccc5c(=NCCCc6ccccc6)[nH]cnc5c4)CC3)c2cc1O
CHEMBL4097685,-0.757,Clc1ccc(CCN=c2[nH]cnc3cc(OCC4CCN(CCN=c5cc[nH]c6ccccc56)CC4)ccc23)cc1,Clc1ccc(CCN=c2[nH]cnc3cc(OCC4CCN(CCN=c5cc[nH]c6ccccc56)CC4)ccc23)cc1
CHEMBL4086403,-0.142,CCCCCCN=c1[nH]c(=NC2CCN(C)CC2)c2cc(OC)c(OC)cc2[nH]1,CCCCCCN=c1[nH]c(=NC2CCN(C)CC2)c2cc(OC)c(OC)cc2[nH]1
CHEMBL4213346,-0.217,COc1cc2c(=NC3CC4(CCN(C)CC4)C3)cc(-c3ccc(C)o3)[nH]c2cc1OCC1CCN(C)CC1,COc1cc2c(=NC3CC4(CCN(C)CC4)C3)cc(-c3ccc(C)o3)[nH]c2cc1OCC1CCN(C)CC1
CHEMBL4204903,0.108,COc1cc2c(=NC3CC4(CCN(C)CC4)C3)cc(-c3ccc(C)o3)[nH]c2cc1OC1CC2(C1)CN(C)C2,COc1cc2c(=NC3CC4(CCN(C)CC4)C3)cc(-c3ccc(C)o3)[nH]c2cc1OC1CC2(C1)CN(C)C2
CHEMBL4582042,-0.885,COc1cc2[nH]c(N3CCN(c4ccccc4)CC3)nc(=NC3CCN(Cc4ccccc4)CC3)c2cc1OC,COc1cc2[nH]c(N3CCN(c4ccccc4)CC3)nc(=NC3CCN(Cc4ccccc4)CC3)c2cc1OC
CHEMBL4469152,-1.052,COc1ccc2c(=NC3CCN(Cc4ccccc4)CC3)[nH]c(N3CCN(c4ccccc4)CC3)nc2c1,COc1ccc2c(=NC3CCN(Cc4ccccc4)CC3)[nH]c(N3CCN(c4ccccc4)CC3)nc2c1
CHEMBL4217747,-0.767,COc1cc2c(=NCc3ccccc3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NCc3ccccc3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4210033,-0.631,CCc1ccc(-c2cc(=NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCCC4)cc3[nH]2)o1,CCc1ccc(-c2cc(=NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCCC4)cc3[nH]2)o1
CHEMBL1579066,0.815,Oc1cccc2cc3cccc(O)c3c(O)c12,Oc1cccc2cc3cccc(O)c3c(O)c12
CHEMBL233896,-1.032,CN(C)CCOc1nc(-c2ccccc2)nc2c1oc1ccccc12,CN(C)CCOc1nc(-c2ccccc2)nc2c1oc1ccccc12
CHEMBL1514259,-1.228,COc1cc(C=C(CCC(=O)O)c2nc3ccccc3s2)ccc1OCC(=O)Nc1c(Cl)cccc1Cl,COc1cc(/C=C(\CCC(=O)O)c2nc3ccccc3s2)ccc1OCC(=O)Nc1c(Cl)cccc1Cl
CHEMBL1789994,0.074,CC[N+](C)(CC)CCCCOc1ccc2c(c1)C(=O)c1cc(OCCCC[N+](C)(CC)CC)ccc1-2,CC[N+](C)(CC)CCCCOc1ccc2c(c1)C(=O)c1cc(OCCCC[N+](C)(CC)CC)ccc1-2
CHEMBL1209491,1.277,COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1OC1OC(CO)C(O)C(O)C1O,COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
CHEMBL4852593,-0.849,COc1cc2c(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4862781,-0.211,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCC(C(O)=NO)CC3)c2cc1OC,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCC(C(O)=NO)CC3)c2cc1OC
CHEMBL4755253,-1.313,N=c1[nH]ccc2cc(CNC(=O)Cn3cnc(C(=O)NC4CCCCC4)n3)ccc12,N=c1[nH]ccc2cc(CNC(=O)Cn3cnc(C(=O)NC4CCCCC4)n3)ccc12
CHEMBL4552020,-0.644,COc1c(CN)cc(CN)cc1OCCCN1Cc2ccccc2C1,COc1c(CN)cc(CN)cc1OCCCN1Cc2ccccc2C1
CHEMBL571717,-0.781,COc1cc2[nH]c(N3CCOCC3)nc(=NC3CCN(C)CC3)c2cc1OC,COc1cc2[nH]c(N3CCOCC3)nc(=NC3CCN(C)CC3)c2cc1OC
CHEMBL4856110,-0.647,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4876823,-0.38,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3C4CCC3CN(c3ncc(C(O)=NO)cn3)C4)c2cc1OC,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3C4CCC3CN(c3ncc(C(O)=NO)cn3)C4)c2cc1OC
CHEMBL4855710,-0.808,COc1cc2c(=NC3CCN(c4ccc(C(O)=NO)cc4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(c4ccc(C(O)=NO)cc4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4863011,-0.925,COc1cc2c(=NC3CCN(c4ncc(C(O)=NO)cn4)CC3)cc(C)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(c4ncc(C(O)=NO)cn4)CC3)cc(C)[nH]c2cc1OCCCN1CCCC1
CHEMBL4787257,-1.657,Cc1ccc(NC(=O)c2ncn(CC(=O)NCc3ccc4c(=N)[nH]ccc4c3)n2)cc1C,Cc1ccc(NC(=O)c2ncn(CC(=O)NCc3ccc4c(=N)[nH]ccc4c3)n2)cc1C
CHEMBL4203133,-0.479,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCC1CCN(C)CC1,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCC1CCN(C)CC1
CHEMBL4848955,-0.679,COc1cc2[nH]c(C)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC,COc1cc2[nH]c(C)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4078380,-0.415,O=C(NCCc1ccc(C=CC(O)=NO)cc1)c1ccc2c(c1)OCO2,O=C(NCCc1ccc(/C=C/C(O)=NO)cc1)c1ccc2c(c1)OCO2
CHEMBL4092341,-0.712,c1ccc(CN2CCN(CCN=c3[nH]cnc4cc(OCC5CCN(CCN=c6cc[nH]c7ccccc67)CC5)ccc34)CC2)cc1,c1ccc(CN2CCN(CCN=c3[nH]cnc4cc(OCC5CCN(CCN=c6cc[nH]c7ccccc67)CC5)ccc34)CC2)cc1
CHEMBL4101686,-0.637,c1ccc(CCCN=c2[nH]cnc3cc(OCC4CCN(c5ccnc6ccccc56)CC4)ccc23)cc1,c1ccc(CCCN=c2[nH]cnc3cc(OCC4CCN(c5ccnc6ccccc56)CC4)ccc23)cc1
CHEMBL4097289,-0.834,c1ccc(CCCN=c2[nH]cnc3cc(OCC4CCN(CCNc5ccc6ccccc6c5)CC4)ccc23)cc1,c1ccc(CCCN=c2[nH]cnc3cc(OCC4CCN(CCNc5ccc6ccccc6c5)CC4)ccc23)cc1
CHEMBL4081170,-0.631,CC(C)c1ccc(CCN=c2[nH]cnc3cc(OCC4CCN(CCN=c5cc[nH]c6ccccc56)CC4)ccc23)cc1,CC(C)c1ccc(CCN=c2[nH]cnc3cc(OCC4CCN(CCN=c5cc[nH]c6ccccc56)CC4)ccc23)cc1
CHEMBL4086196,-0.612,COCn1ccc(=NCCN2CCC(COc3ccc4c(=NCCCc5ccccc5)[nH]cnc4c3)CC2)[nH]c1=O,COCn1ccc(=NCCN2CCC(COc3ccc4c(=NCCCc5ccccc5)[nH]cnc4c3)CC2)[nH]c1=O
CHEMBL4644275,-1.439,O=C(CCNC(=O)Cc1c(F)cccc1F)N=c1cc[nH]cc1,O=C(CCNC(=O)Cc1c(F)cccc1F)N=c1cc[nH]cc1
CHEMBL3126653,-1.023,Nc1ccc(NC(=O)c2ccc(N=c3cc[nH]c4ccccc34)cc2)cc1,Nc1ccc(NC(=O)c2ccc(N=c3cc[nH]c4ccccc34)cc2)cc1
CHEMBL4084281,-3.005,Fc1cccc(-c2nn3c(Cn4nnc5ccccc54)nnc3s2)c1,Fc1cccc(-c2nn3c(Cn4nnc5ccccc54)nnc3s2)c1
CHEMBL3764359,-0.757,O=C1N=C(Cc2ccc(O)cc2)C(=O)N1c1ccc(I)cc1,O=C1N=C(Cc2ccc(O)cc2)C(=O)N1c1ccc(I)cc1
CHEMBL4069523,-0.831,O=[N+]([O-])c1ccc(CCN=c2[nH]cnc3cc(OCC4CCN(CCN=c5cc[nH]c6ccccc56)CC4)ccc23)cc1,O=[N+]([O-])c1ccc(CCN=c2[nH]cnc3cc(OCC4CCN(CCN=c5cc[nH]c6ccccc56)CC4)ccc23)cc1
CHEMBL2441082,-0.971,COc1cc2c(=NC3CCN(C(C)C)CC3)[nH]c(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(C(C)C)CC3)[nH]c(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1
CHEMBL4171233,-0.848,COc1cc2c(=NC3CCN(C(C)C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(C(C)C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4160008,-0.639,CCc1ccc(-c2cc(=NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3[nH]2)o1,CCc1ccc(-c2cc(=NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3[nH]2)o1
CHEMBL4161915,-0.942,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccn(C)n3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccn(C)n3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4171275,-0.49,COc1cc(=NC2CCN(C)CC2)c2cc(OC)c(OCCCN3CCCC3)cc2[nH]1,COc1cc(=NC2CCN(C)CC2)c2cc(OC)c(OCCCN3CCCC3)cc2[nH]1
CHEMBL4162967,-0.672,COc1cc2c(=NC3CCN(C)CC3)cc(N3CCN(C)CC3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(C)CC3)cc(N3CCN(C)CC3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4170225,-0.572,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(C)[nH]3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(C)[nH]3)[nH]c2cc1OCCCN1CCCC1
CHEMBL3590526,-1.035,O=C1COc2c(cccc2C(O)CNCCN(C(=O)CCNCCc2ccc(Cl)c(Cl)c2)C2CCCCC2)N1,O=C1COc2c(cccc2[C@@H](O)CNCCN(C(=O)CCNCCc2ccc(Cl)c(Cl)c2)C2CCCCC2)N1
CHEMBL4075984,-0.593,O=C(NCCc1ccc(C=CC(O)=NO)cc1)c1ccc2c(c1)OCCO2,O=C(NCCc1ccc(/C=C/C(O)=NO)cc1)c1ccc2c(c1)OCCO2
CHEMBL4203647,-0.823,COc1cc2c(=NCC3CCN(C(C)C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NCC3CCN(C(C)C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4102654,-0.199,COc1cc(C(=O)NCCc2ccc(C=CC(O)=NO)cc2)ccc1O,COc1cc(C(=O)NCCc2ccc(/C=C/C(O)=NO)cc2)ccc1O
CHEMBL4205136,-0.483,CCc1ccc(-c2cc(=NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCC5(CC5)C4)cc3[nH]2)o1,CCc1ccc(-c2cc(=NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCC5(CC5)C4)cc3[nH]2)o1
CHEMBL4209267,0.192,COc1cc2c(=NC3C4CCC3CN(C)C4)cc(-c3ccc(C)o3)[nH]c2cc1OC1CC2(C1)CN(C)C2,COc1cc2c(=NC3C4CCC3CN(C)C4)cc(-c3ccc(C)o3)[nH]c2cc1OC1CC2(C1)CN(C)C2
CHEMBL4740900,-2.137,CC(C)(C)c1ccc(NC(=O)c2ncn(CC(=O)NCc3ccc4[nH]ncc4c3)n2)cc1,CC(C)(C)c1ccc(NC(=O)c2ncn(CC(=O)NCc3ccc4[nH]ncc4c3)n2)cc1
CHEMBL4095950,-0.585,c1ccc(CCCN=c2[nH]cnc3cc(OCC4CCN(CCN=c5cc[nH]cc5)CC4)ccc23)cc1,c1ccc(CCCN=c2[nH]cnc3cc(OCC4CCN(CCN=c5cc[nH]cc5)CC4)ccc23)cc1
CHEMBL4060407,-0.527,COc1ccc2c(=NCCN3CCC(COc4ccc5c(=NCCCc6ccccc6)[nH]cnc5c4)CC3)cc[nH]c2c1,COc1ccc2c(=NCCN3CCC(COc4ccc5c(=NCCCc6ccccc6)[nH]cnc5c4)CC3)cc[nH]c2c1
CHEMBL4863394,-0.421,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCc3ccc(C(O)=NO)cc3)c2cc1OC,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCc3ccc(C(O)=NO)cc3)c2cc1OC
CHEMBL4850606,-0.562,COc1cc2c(=NCC3CCC(C(O)=NO)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NCC3CCC(C(O)=NO)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4854447,-0.768,COc1cc2c(=NC3CCN(Cc4ccc(C(O)=NO)cc4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(Cc4ccc(C(O)=NO)cc4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4854765,-0.722,COc1cc2[nH]c(-c3ccc(C)o3)nc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC,COc1cc2[nH]c(-c3ccc(C)o3)nc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4872782,-0.627,COc1cc2c(=NCC3CCN(C4CCC(C(O)=NO)CC4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NCC3CCN(C4CCC(C(O)=NO)CC4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4862662,-0.663,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL2171452,-0.546,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C2(C)C)cc1OCCCCOc1ccc(-c2nn[nH]n2)cc1,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C2(C)C)cc1OCCCCOc1ccc(-c2nn[nH]n2)cc1
CHEMBL4210955,-0.84,Cc1ccc(-c2cc(=NC3CCN(C)CC3)c3ccc(OCCCN4CCCC4)cc3[nH]2)o1,Cc1ccc(-c2cc(=NC3CCN(C)CC3)c3ccc(OCCCN4CCCC4)cc3[nH]2)o1
CHEMBL4208010,-0.409,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCC1CCNCC1,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCC1CCNCC1
CHEMBL2326941,-0.667,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C3CC=CCC23)cc1OCCCCOc1ccc(-c2nn[nH]n2)cc1,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C3CC=CCC23)cc1OCCCCOc1ccc(-c2nn[nH]n2)cc1
CHEMBL4856508,-0.603,COc1cc2c(=NCc3ccc(C4CCC(C(O)=NO)CC4)cc3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NCc3ccc(C4CCC(C(O)=NO)CC4)cc3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4869419,-0.767,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCN(Cc4ccc(C(O)=NO)s4)CC3)c2cc1OC,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCN(Cc4ccc(C(O)=NO)s4)CC3)c2cc1OC
CHEMBL4173626,-0.794,CCc1ccc(-c2cc(=NC3CCN(C(C)C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3[nH]2)o1,CCc1ccc(-c2cc(=NC3CCN(C(C)C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3[nH]2)o1
CHEMBL4876993,-0.632,COc1cc2c(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCC1CCNCC1,COc1cc2c(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCC1CCNCC1
CHEMBL4765125,-1.756,CC(C)(C)c1ccc(NC(=O)c2ncn(CC(=O)NCCn3ccc4c(=N)[nH]cnc43)n2)cc1,CC(C)(C)c1ccc(NC(=O)c2ncn(CC(=O)NCCn3ccc4c(=N)[nH]cnc43)n2)cc1
CHEMBL4872188,-0.73,COc1cc2c(=NCc3ccc(C(O)=NO)cc3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NCc3ccc(C(O)=NO)cc3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4873711,-0.788,COc1cc2c(=NCC3CCN(c4ccc(C(O)=NO)cc4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NCC3CCN(c4ccc(C(O)=NO)cc4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4849689,-0.539,COc1cc2c(=NCC3CCC(c4ccc(C(O)=NO)cc4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NCC3CCC(c4ccc(C(O)=NO)cc4)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4858828,-0.586,COc1cc2[nH]c(N3CCCCC3)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC,COc1cc2[nH]c(N3CCCCC3)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4777038,-1.904,Cc1ccc(NC(=O)c2ncn(CC(=O)NCCn3ccc4c(=N)[nH]cnc43)n2)cc1C,Cc1ccc(NC(=O)c2ncn(CC(=O)NCCn3ccc4c(=N)[nH]cnc43)n2)cc1C
CHEMBL4470149,-0.812,COc1ccc(CCN2CCC(N=c3[nH]c(=NCc4ccc(F)cc4)[nH]c4ccccc34)CC2)cc1,COc1ccc(CCN2CCC(N=c3[nH]c(=NCc4ccc(F)cc4)[nH]c4ccccc34)CC2)cc1
CHEMBL4470318,-1,c1ccc(CCCN2CCC(N=c3[nH]c(N4CCN(c5ccccc5)CC4)nc4ccccc34)CC2)cc1,c1ccc(CCCN2CCC(N=c3[nH]c(N4CCN(c5ccccc5)CC4)nc4ccccc34)CC2)cc1
CHEMBL1201129,1.231,N=c1ncn(C2CC(O)C(CO)O2)c(=O)[nH]1,N=c1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
CHEMBL4164497,-0.767,COc1cc2c(=NC3CCN(C)CC3)cc(-c3cccnc3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCN(C)CC3)cc(-c3cccnc3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4163329,-0.578,COc1cc2c(=NC3CCNCC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NC3CCNCC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4850570,-0.56,COc1cc2[nH]c(-c3cc(C)oc3C)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC,COc1cc2[nH]c(-c3cc(C)oc3C)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4866673,-0.664,COc1cc2c(=NCc3ccc(-c4ccc(C(O)=NO)cc4)cc3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1,COc1cc2c(=NCc3ccc(-c4ccc(C(O)=NO)cc4)cc3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL4871621,-0.782,COc1cc2[nH]c(-c3ccc(C)s3)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC,COc1cc2[nH]c(-c3ccc(C)s3)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4878570,-0.411,ON=C(O)C1CCN(CC(O)COC(Cn2c3ccccc3c3ccccc32)Cn2c3ccccc3c3ccccc32)CC1,ON=C(O)C1CCN(CC(O)COC(Cn2c3ccccc3c3ccccc32)Cn2c3ccccc3c3ccccc32)CC1
CHEMBL4526979,-1.011,c1ccc(CCN2CCC(N=c3[nH]c(N4CCN(c5ccccc5)CC4)nc4ccccc34)CC2)cc1,c1ccc(CCN2CCC(N=c3[nH]c(N4CCN(c5ccccc5)CC4)nc4ccccc34)CC2)cc1
CHEMBL4454542,-0.649,COc1cc2c(cc1OCCCN1CCCC1)=NC(C1CCCCC1)C=NC=2NC1CCN(C(C)C)CC1,COc1cc2c(cc1OCCCN1CCCC1)=NC(C1CCCCC1)C=NC=2NC1CCN(C(C)C)CC1
